Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.type,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.start_time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.jump_count,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.total_grit,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.avg_flow,translation missing: en-US.lib.export.portability_exporter.activities.horton_values.flagged
1393006007,"Nov 2, 2017, 2:07:40 PM","Ran 3,58 km em 02/11/17",Run,Run,1823,3.57,,false,,activities/1503160257.tcx.gz,91.0,,1823.0,1812.0,3570.699951171875,4.099999904632568,,44.61190414428711,42.01190185546875,-0.6000000238418579,26.399999618530273,22.299999237060547,0.07281485199928284,,,,,,,,,423.75946044921875,,,,,,,,,,,,,,,,0.0,,,3790.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1393007616,"Nov 4, 2017, 7:59:10 PM","Ran 3,39 km em 04/11/17",Run,Run,2065,3.38,,false,,activities/1503161928.tcx.gz,91.0,,2065.0,2006.0,3381.0,2.299999952316284,,4.433333396911621,,37.099998474121094,42.099998474121094,4.300000190734863,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393009247,"Nov 6, 2017, 5:03:49 PM","Ran 3,56 km em 06/11/17",Run,Run,1981,3.54,,false,,activities/1503163644.tcx.gz,91.0,,1981.0,1786.0,3547.800048828125,2.9000000953674316,,4.349999904632568,,37.099998474121094,42.099998474121094,4.199999809265137,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393010894,"Nov 8, 2017, 6:25:32 PM","Ran 3,15 km em 08/11/17",Run,Run,1503,3.14,,false,,activities/1503165342.tcx.gz,91.0,,1503.0,1494.0,3142.89990234375,3.4000000953674316,,42.54523849487305,40.04520034790039,0.0,29.899999618530273,17.299999237060547,0.07954437285661697,,,,,,,,,371.1417236328125,,,,,,,,,,,,,,,,0.0,,,3319.39990234375,,,,,,,,,,,,,,,,,,,,,,,,,,
1393012475,"Nov 9, 2017, 6:15:13 PM","Ran 1,62 km em 09/11/17",Run,Run,928,1.60,,false,,activities/1503166905.tcx.gz,91.0,,928.0,928.0,1607.5999755859375,4.199999809265137,,4.7833333015441895,8.783329963684082,-0.20000000298023224,8.899999618530273,3.9000000953674316,-0.24881811439990997,,,,,,,,,180.2039794921875,,,,,,,,,,,,,,,,0.0,,,1611.699951171875,,,,,,,,,,,,,,,,,,,,,,,,,,
1393014099,"Nov 9, 2017, 6:35:07 PM","Ran 3,85 km em 09/11/17",Run,Run,1935,3.84,,false,,activities/1503168511.tcx.gz,91.0,,1935.0,1924.0,3844.300048828125,4.599999904632568,,67.24285888671875,,0.0,30.100000381469727,27.0,0.14567022025585175,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393015731,"Nov 11, 2017, 8:13:40 PM","Ran 3,12 km em 11/11/17",Run,Run,1530,3.11,,false,,activities/1503170118.tcx.gz,91.0,,1530.0,1505.0,3113.10009765625,3.0999999046325684,,3.3499999046325684,,38.0,42.099998474121094,4.400000095367432,0.003212232142686844,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393017508,"Nov 13, 2017, 1:38:20 PM","Ran 4,39 km em 13/11/17",Run,Run,2207,4.38,,false,,activities/1503171885.tcx.gz,91.0,,2207.0,2200.0,4379.89990234375,3.700000047683716,,9.25,,35.20000076293945,42.20000076293945,4.199999809265137,0.004566314164549112,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393019356,"Nov 15, 2017, 7:46:48 PM","Ran 3,25 km em 15/11/17",Run,Run,1512,3.23,,false,,activities/1503173810.tcx.gz,91.0,,1512.0,1503.0,3235.10009765625,2.799999952316284,,14.040475845336914,11.940500259399414,-0.30000001192092896,9.0,3.9000000953674316,0.06491298228502274,,,,,,,,,363.8628845214844,,,,,,,,,,,,,,,,0.0,,,3254.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,
1393021294,"Nov 16, 2017, 6:47:47 PM","Ran 3,42 km em 16/11/17",Run,Run,2051,3.40,,false,,activities/1503175836.tcx.gz,91.0,,2051.0,1992.0,3405.60009765625,3.0999999046325684,,53.29999923706055,53.099998474121094,4.0,28.799999237060547,20.0,0.005872680339962244,,,,,,,,,404.44989013671875,,,,,,,,,,,,,,,,0.0,,,3617.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,
1393022886,"Nov 18, 2017, 7:39:57 PM","Ran 3,32 km em 18/11/17",Run,Run,1676,3.30,,false,,activities/1503177456.tcx.gz,91.0,,1676.0,1636.0,3307.699951171875,4.199999809265137,,4.133333206176758,,37.400001525878906,42.099998474121094,4.0,0.012092995457351208,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393024777,"Nov 20, 2017, 5:19:15 PM","Ran 4,42 km em 20/11/17",Run,Run,2308,4.41,,false,,activities/1503179282.tcx.gz,91.0,,2308.0,2288.0,4412.7001953125,2.9000000953674316,,8.533333778381348,,35.20000076293945,42.20000076293945,4.199999809265137,-0.022661862894892693,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393026570,"Nov 22, 2017, 7:29:58 PM","Ran 3,29 km em 22/11/17",Run,Run,1512,3.27,,false,,activities/1503181060.tcx.gz,91.0,,1512.0,1490.0,3276.10009765625,3.0,,46.14047622680664,44.640499114990234,-0.20000000298023224,29.899999618530273,20.799999237060547,0.04578614979982376,,,,,,,,,388.6287841796875,,,,,,,,,,,,,,,,0.0,,,3475.800048828125,,,,,,,,,,,,,,,,,,,,,,,,,,
1393028158,"Nov 23, 2017, 6:21:57 PM","Ran 3,72 km em 23/11/17",Run,Run,2135,3.71,,false,,activities/1503182844.tcx.gz,91.0,,2135.0,2083.0,3713.800048828125,3.200000047683716,,14.273809432983398,11.973799705505371,-0.6000000238418579,8.899999618530273,4.0,0.061931174248456955,,,,,,,,,417.4980773925781,,,,,,,,,,,,,,,,0.0,,,3734.0,,,,,,,,,,,,,,,,,,,,,,,,,,
1393029729,"Nov 25, 2017, 7:50:29 PM","Ran 3,28 km em 25/11/17",Run,Run,1703,3.26,,false,,activities/1503184621.tcx.gz,91.0,,1703.0,1627.0,3268.0,2.9000000953674316,,4.416666507720947,,37.20000076293945,42.099998474121094,4.199999809265137,-0.006119951140135527,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393031676,"Nov 27, 2017, 7:22:20 PM","Ran 2,12 km em 27/11/17",Run,Run,910,2.11,,false,,activities/1503186487.tcx.gz,91.0,,910.0,903.0,2113.89990234375,3.299999952316284,,33.06190490722656,32.0619010925293,2.9000000953674316,29.899999618530273,27.899999618530273,0.04730592668056488,,,,,,,,,255.29550170898438,,,,,,,,,,,,,,,,0.0,,,2283.300048828125,,,,,,,,,,,,,,,,,,,,,,,,,,
1393033452,"Nov 30, 2017, 6:51:40 PM","Ran 2,05 km em 30/11/17",Run,Run,905,2.03,,false,,activities/1503188173.tcx.gz,91.0,,905.0,895.0,2035.9000244140625,3.0999999046325684,,10.040475845336914,9.240500450134277,2.9000000953674316,8.899999618530273,3.799999952316284,0.039294660091400146,,,,,,,,,229.109619140625,,,,,,,,,,,,,,,,0.0,,,2049.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,
1393035252,"Dec 1, 2017, 7:20:57 PM","Ran 3,82 km em 01/12/17",Run,Run,2098,3.80,,false,,activities/1503190061.tcx.gz,91.0,,2098.0,2058.0,3808.10009765625,3.200000047683716,,50.9571418762207,41.75709915161133,0.0,29.799999237060547,18.899999618530273,0.24159029126167297,,,,,,,,,451.544189453125,,,,,,,,,,,,,,,,0.0,,,4038.5,,,,,,,,,,,,,,,,,,,,,,,,,,
1393037001,"Dec 2, 2017, 2:00:00 PM",Untitled,Run,Run,0,5.03,,false,,,91.0,,0.0,0.0,5032.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393037758,"Dec 3, 2017, 10:07:06 AM","Ran 5,03 km em 03/12/17",Run,Run,2188,5.01,,false,,activities/1503192651.tcx.gz,91.0,,2188.0,2180.0,5014.7998046875,4.099999904632568,,47.086666107177734,,4.300000190734863,20.799999237060547,12.100000381469727,0.015952778980135918,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393039514,"Dec 6, 2017, 6:31:28 PM","Ran 2,88 km em 06/12/17",Run,Run,1260,2.86,,false,,activities/1503194755.tcx.gz,91.0,,1260.0,1255.0,2866.60009765625,3.200000047683716,,13.202381134033203,10.002400398254395,1.2000000476837158,9.0,12.399999618530273,0.11163049936294556,,,,,,,,,322.35906982421875,,,,,,,,,,,,,,,,0.0,,,2883.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,
